ConceptuallyRelatedTo	فلفلی	فلفل/n
DerivedFrom	بت‌کده	بت/n
ConceptuallyRelatedTo	گرجستانی	گرجستان
ConceptuallyRelatedTo	بعد_از	بعد/r
ConceptuallyRelatedTo	ازبکی	ازبکستان
DerivedFrom	پیشنهاد_کردن	کردن/v
Synonym	دشوار	صعب/a
ConceptuallyRelatedTo	زنگی	زنگ/n
DerivedFrom	وجدانی	وجدان/n
DerivedFrom	شاهدخت	شاه/n
ConceptuallyRelatedTo	چرنده	چرند/n
ConceptuallyRelatedTo	فلزی	فلز/n
ConceptuallyRelatedTo	ریش	ریشو/a
ConceptuallyRelatedTo	علم	عالم/a
ConceptuallyRelatedTo	علم	تعلم/n
DerivedFrom	کم‌حرف	کم/a
ConceptuallyRelatedTo	ریاضیات	ریاضی/n
ConceptuallyRelatedTo	ویروسی	ویروس/n
ConceptuallyRelatedTo	ازبک	ازبکستان
ConceptuallyRelatedTo	خوشگل	خوشگلی/n
ConceptuallyRelatedTo	آلو	زردآلو/n
DerivedFrom	اعتبارنامه	نامه/n
Synonym	سودمند	مفید/a
ConceptuallyRelatedTo	تشنگی	تشنه/a
DerivedFrom	عدد_موهومی	عدد/n
ConceptuallyRelatedTo	بمب	بمب_اتمی/n
ConceptuallyRelatedTo	کاروانسرا	کاروان/n
ConceptuallyRelatedTo	کارت	کارت_پستال/n
ConceptuallyRelatedTo	اختراع_کردن	اختراع/n
ConceptuallyRelatedTo	الله	والله/i
Synonym	بیوشیمی	زیست‌شیمی/n
ConceptuallyRelatedTo	خط_عربی	عربستان_سعودی
ConceptuallyRelatedTo	خط_عربی	عربی/a
ConceptuallyRelatedTo	سیاستمداری	سیاستمدار/n
ConceptuallyRelatedTo	روان‌پزشکی	روان/n
ConceptuallyRelatedTo	روان‌پزشکی	روان_پزشک/n
ConceptuallyRelatedTo	مریخی	مریخ
ConceptuallyRelatedTo	دریا	دریاچه/n
DerivedFrom	ترمز_کردن	کردن/v
ConceptuallyRelatedTo	ترمز_کردن	ترمز/n
ConceptuallyRelatedTo	امامت	امام/n
ConceptuallyRelatedTo	قهوه‌ای	قهوه/n
DerivedFrom	ورزش_کردن	کردن/v
ConceptuallyRelatedTo	دخترک	دختر/n
ConceptuallyRelatedTo	توت	توت_فرنگی/n
ConceptuallyRelatedTo	انگلستان	ستان
ConceptuallyRelatedTo	زرشک	زرشکی/a
ConceptuallyRelatedTo	بسیجی	بسیج/n
ConceptuallyRelatedTo	چشم_پزشک	چشم‌پزشکی/n
ConceptuallyRelatedTo	جا	اینجا/r
DerivedFrom	تلفنی	تلفن/n
ConceptuallyRelatedTo	چین	چینی/n
ConceptuallyRelatedTo	زیباسازی	زیبا/a
ConceptuallyRelatedTo	قرمزى	قرمز/n
ConceptuallyRelatedTo	شاخه	شاخ/n
ConceptuallyRelatedTo	کرد	کردی/n
ConceptuallyRelatedTo	صدا_زدن	صدا/n
ConceptuallyRelatedTo	رستنی	رستن/v
ConceptuallyRelatedTo	ان‌شاءالله	ماشاءالله/i
DerivedFrom	اتو_کشیدن	کشیدن/v
ConceptuallyRelatedTo	ریاکاری	ریا/n
ConceptuallyRelatedTo	هوا	آب_و_هوا/n
DerivedFrom	نرم_نرمک	نرم/n
DerivedFrom	رزم_نامه	نامه/n
DerivedFrom	پیدا_کردن	کردن/v
ConceptuallyRelatedTo	خوابیدن	خواب_رفتن/v
ConceptuallyRelatedTo	یاور	یاوری/n
DerivedFrom	کاسه_سر	کاسه/n
ConceptuallyRelatedTo	غلط	غلط_بودن/v
Synonym	مه	قمر/n
ConceptuallyRelatedTo	کودکستان	ستان
ConceptuallyRelatedTo	جمهوری_چک	چک/n
DerivedFrom	کوشش_کردن	کردن/v
ConceptuallyRelatedTo	ییلاقی	ییلاق/n
ConceptuallyRelatedTo	کره_شمالی	کره/n
ConceptuallyRelatedTo	پستان	پستان_بند/n
ConceptuallyRelatedTo	آتش‌کده	آتش/n
DerivedFrom	جلال‌آباد	آباد/n
ConceptuallyRelatedTo	ضد_آب	ضد/n
ConceptuallyRelatedTo	شرمنده	شرم/n
ConceptuallyRelatedTo	انسانی	انسان/n
DerivedFrom	وعده_دادن	وعده/n
ConceptuallyRelatedTo	آوایش	آوا/n
DerivedFrom	فرار_مغزها	فرار/n
ConceptuallyRelatedTo	بند	دستبند/n
ConceptuallyRelatedTo	بند	سینه_بند/n
ConceptuallyRelatedTo	بند	پستان_بند/n
ConceptuallyRelatedTo	فرستادن	فرستاده/n
ConceptuallyRelatedTo	دارو	داروخانه/n
ConceptuallyRelatedTo	هنرستان	ستان
ConceptuallyRelatedTo	زمینی	زمین/n
ConceptuallyRelatedTo	زمینی	سیب‌زمینی/n
ConceptuallyRelatedTo	ته	ته_دیگ/n
ConceptuallyRelatedTo	بیمار	بیماری/n
ConceptuallyRelatedTo	اقیانوسی	اقیانوس/n
ConceptuallyRelatedTo	چس_فیل	چس/n
ConceptuallyRelatedTo	شرمسار	شرم/n
ConceptuallyRelatedTo	بیچاره	بی
ConceptuallyRelatedTo	نمایش‌نامه	نمایش/n
ConceptuallyRelatedTo	ساحل	ساحلی/a
Synonym	simulare	infingere/v
ConceptuallyRelatedTo	بی_رحم	رحم/n
Synonym	مغ‌کده	آتشکده/n
ConceptuallyRelatedTo	اهالی	اهل/n
ConceptuallyRelatedTo	خشکی	خشک/a
ConceptuallyRelatedTo	این	اینجا/r
DerivedFrom	کم_کردن	کردن/v
DerivedFrom	کم_کردن	کم/a
ConceptuallyRelatedTo	ذات	ذاتی/a
ConceptuallyRelatedTo	جهان	جهانی/a
DerivedFrom	کتابچه	کتاب/n
ConceptuallyRelatedTo	ابر	ابری/a
Synonym	شهد	انگبین/n
ConceptuallyRelatedTo	بندگی_کردن	بندگی/n
ConceptuallyRelatedTo	نجاری	نجار/n
DerivedFrom	کم‌خوابی	کم/a
DerivedFrom	دانشگاه	گاه/n
ConceptuallyRelatedTo	قشنگی	قشنگ/a
ConceptuallyRelatedTo	رهبر_معظم	رهبر/n
ConceptuallyRelatedTo	اشتباهی	اشتباه/n
ConceptuallyRelatedTo	خرد	پول_خرد/n
ConceptuallyRelatedTo	نشت_گاز	گاز/n
Synonym	شما	جناب_عالی/n
ConceptuallyRelatedTo	شما	دست_شما_درد_نکنه
ConceptuallyRelatedTo	یاد_گرفتن	یاد/n
ConceptuallyRelatedTo	ابد	ابدی/a
DerivedFrom	تصمیم_گرفتن	تصمیم/n
ConceptuallyRelatedTo	احتمالا	احتمال/n
ConceptuallyRelatedTo	پرنده‌شناس	پرنده/n
ConceptuallyRelatedTo	پرنده‌شناس	پرنده‌شناسی/n
ConceptuallyRelatedTo	جمهوری	جمهوری_اسلامی_ایران
DerivedFrom	تحلیل_داده‌ها	داده‌ها/n
ConceptuallyRelatedTo	تحلیل_داده‌ها	مدیریت_داده‌ها/n
ConceptuallyRelatedTo	گرم	گرمی/n
Synonym	فعل	کارواژه/n
ConceptuallyRelatedTo	مهندسی	مهندس/n
ConceptuallyRelatedTo	جانورشناس	جانورشناسی/n
ConceptuallyRelatedTo	جانورشناس	جانور/n
ConceptuallyRelatedTo	کرم_کتاب	کرم/n
ConceptuallyRelatedTo	مزه	خوش‌مزه/a
ConceptuallyRelatedTo	تخم_مرغ	تخم/n
DerivedFrom	تلفن_همراه	همراه/n
DerivedFrom	تلفن_همراه	تلفن/n
DerivedFrom	کون_و_مکان	کون/n
ConceptuallyRelatedTo	پشیمان	پشیمانی/n
DerivedFrom	کشف_کردن	کردن/v
ConceptuallyRelatedTo	کشف_کردن	کشف/n
DerivedFrom	جواب_دادن	جواب/n
ConceptuallyRelatedTo	شعر	شاعر/n
ConceptuallyRelatedTo	درگذشته	درگذشتن/v
ConceptuallyRelatedTo	شیطانه	شیطان/n
ConceptuallyRelatedTo	صوفیه	صوفی/n
DerivedFrom	دستارسر	دستار/n
ConceptuallyRelatedTo	احترام_کردن	احترام/n
DerivedFrom	سقط_جنین	جنین/n
ConceptuallyRelatedTo	راه‌آهن	راه/n
ConceptuallyRelatedTo	سیستان	ستان
ConceptuallyRelatedTo	دانا	توانا_بود_هر_که_دانا_بود
ConceptuallyRelatedTo	آبستنی	آبستن/a
ConceptuallyRelatedTo	لاستیکی	لاستیک/n
ConceptuallyRelatedTo	پیشرفت_کردن	پیشرفت/n
ConceptuallyRelatedTo	سیب‌زمینی	زمینی/a
ConceptuallyRelatedTo	سیب‌زمینی	سیب/n
ConceptuallyRelatedTo	یزدانی	یزدان/n
DerivedFrom	نرم‌افزار	نرم/n
ConceptuallyRelatedTo	نرم‌افزار	سخت‌افزار/n
DerivedFrom	همسر	هم/r
ConceptuallyRelatedTo	نیمکره	کره/n
Synonym	موبایل	تلفن_همراه/n
ConceptuallyRelatedTo	سینه	سینه_زنی/n
ConceptuallyRelatedTo	سینه	سینه_بند/n
ConceptuallyRelatedTo	سانسور	سانسور_کردن/v
ConceptuallyRelatedTo	مردمسالاری	مردم/n
ConceptuallyRelatedTo	اساسنامه	اساس/n
DerivedFrom	literary_device	ادبی/a
ConceptuallyRelatedTo	لال	لالی/n
ConceptuallyRelatedTo	نژادی	نژاد/n
Synonym	خزان	پاییز/n
Synonym	انگبین	شهد/n
Synonym	انگبین	عسل/n
ConceptuallyRelatedTo	عید_نوروز	عید/n
DerivedFrom	آه_کشیدن	کشیدن/v
ConceptuallyRelatedTo	اداره_پست	اداره/n
DerivedFrom	پیچ‌گوشتی	پیچ/n
ConceptuallyRelatedTo	حمام_گرفتن	حمام/n
ConceptuallyRelatedTo	بمب_اتمی	بمب/n
ConceptuallyRelatedTo	بمب_اتمی	اتمی/a
ConceptuallyRelatedTo	مهندس	مهندسی/n
ConceptuallyRelatedTo	ژکفر	ژکفری/n
ConceptuallyRelatedTo	فکری	فکر/n
ConceptuallyRelatedTo	آب_میوه	آب/n
ConceptuallyRelatedTo	فلسطین	فلسطینی/n
DerivedFrom	بازی_کردن	کردن/v
DerivedFrom	بازی_کردن	باختن/v
ConceptuallyRelatedTo	بازی_کردن	بازی/n
ConceptuallyRelatedTo	معمول	معمولا/r
ConceptuallyRelatedTo	صربستان	ستان
ConceptuallyRelatedTo	مردم	مردمک/n
ConceptuallyRelatedTo	خود	خودکشی/n
ConceptuallyRelatedTo	اختر	اختری/a
ConceptuallyRelatedTo	فال_گرفتن	فال/n
ConceptuallyRelatedTo	بوسیدن	بوس/n
ConceptuallyRelatedTo	جنگ	جنگی/a
DerivedFrom	formal_logic	صوری/a
DerivedFrom	همجنس‌باز	هم/r
ConceptuallyRelatedTo	کامل	کامل_کردن/v
ConceptuallyRelatedTo	مسلمانی	مسلمان/n
ConceptuallyRelatedTo	فنلاندی	فنلاند
ConceptuallyRelatedTo	جنسی	جنس/n
ConceptuallyRelatedTo	زیبا	زیبائی/n
ConceptuallyRelatedTo	دخت	دختر/n
ConceptuallyRelatedTo	طبابت	طب/n
ConceptuallyRelatedTo	فیلمی	فیلم/n
ConceptuallyRelatedTo	توچال	چال/n
ConceptuallyRelatedTo	سانسور_کردن	سانسور/n
ConceptuallyRelatedTo	آرامیدن	آرامی/n
ConceptuallyRelatedTo	زشت_کردن	زشت/a
ConceptuallyRelatedTo	تعلیم	تعلم/n
ConceptuallyRelatedTo	گم_کردن	گم/a
ConceptuallyRelatedTo	طب_سوزنی	سوزن/n
ConceptuallyRelatedTo	طب_سوزنی	طب/n
ConceptuallyRelatedTo	فقیر	فقر/n
ConceptuallyRelatedTo	شبكه_کردن	شبكه/n
ConceptuallyRelatedTo	وطن	هموطن/n
ConceptuallyRelatedTo	وطن	وطن‌پرست/n
Synonym	موغ‌بد	موبد/n
ConceptuallyRelatedTo	نایلونی	نایلون/n
ConceptuallyRelatedTo	مختل	مختل_کردن/v
ConceptuallyRelatedTo	سده	صد
ConceptuallyRelatedTo	گرجستان	ستان
ConceptuallyRelatedTo	شاهد	شهید/n
ConceptuallyRelatedTo	اسپانیولی	اسپانیایی/a
ConceptuallyRelatedTo	اسپانیولی	اسپانیا
DerivedFrom	شاه‌توت	شاه/n
DerivedFrom	شاه‌توت	توت/n
ConceptuallyRelatedTo	نامزدی	نامزد/n
DerivedFrom	دروازه‌بان	بان/n
DerivedFrom	آش_رشته	آش/n
ConceptuallyRelatedTo	کسی	کس/n
ConceptuallyRelatedTo	تخمه	تخم/n
ConceptuallyRelatedTo	رانندگی	راندن/v
ConceptuallyRelatedTo	رانندگی	رانندگی_کردن/v
DerivedFrom	خرید_کردن	کردن/v
ConceptuallyRelatedTo	عکاسی	عکاس/n
